symbol,entrez
ZNF362,149076
LOC149086,149086
DCST1,149095
CNIH3,149111
LOC149134,149134
MANEAL,149175
LOC149194,149194
RPS7P4,149224
IL23R,149233
METTL11B,149281
FAM78B,149297
SHISA4,149345
LOC149351,149351
EXOC8,149371
LOC149373,149373
LOC149401,149401
PDIK1L,149420
BNIPL,149428
CLDN19,149461
WDR65,149465
C1orf210,149466
CCDC24,149473
BTBD19,149478
CCDC17,149483
LRRC71,149499
KRT8P45,149501
C1orf64,149563
RNF187,149603
CHIAP2,149620
PYHIN1,149628
C1orf227,149643
FAM71A,149647
FLJ32154,149650
LOC149684,149684
ADIG,149685
GTSF1L,149699
LOC149703,149703
WFDC5,149708
APCDD1L-AS1,149773
GNAS-AS1,149775
PRNT,149830
LINC00654,149837
C20orf196,149840
LOC149844,149844
NCOR1P1,149934
LOC149935,149935
LOC149950,149950
COMMD7,149951
BPIFB4,149954
LSM14B,149986
ANKRD30BP2,149992
LIPI,149998
ABCC13,150000
LOC150005,150005
LOC150051,150051
LCA5L,150082
IGSF5,150084
SIK1,150094
LINC00479,150135
ZNF295-AS1,150142
C21orf128,150147
SLC9B1,150159
CCT8L2,150160
XKR3,150165
LINC00895,150185
LINC00896,150197
AIFM3,150209
RIMBP3C,150221
YDJC,150223
ZDHHC8P1,150244
C22orf15,150248
HSCB,150274
CCDC117,150275
HORMAD2,150280
DUSP18,150290
MORC2-AS1,150291
C22orf42,150297
ENTHD1,150350
DNAJB7,150353
CHADL,150356
MEI1,150365
FAM109B,150368
NFAM1,150372
FLJ30901,150378
PNPLA5,150379
LOC150381,150381
CDPF1,150383
GTSE1-AS1,150384
LOC150417,150417
TTL,150465
CKAP2L,150468
CBWD2,150472
bA395L14.12,150478
TEKT4,150483
LOC150519,150519
TISP43,150527
SATB2-AS1,150538
YWHAZP2,150554
LOC150568,150568
SMYD1,150572
LOC150577,150577
C2orf15,150590
FLJ32955,150596
LOC150622,150622
OTOS,150677
MYEOV2,150678
OR6B3,150681
COMMD1,150684
PROM2,150696
ANKAR,150709
FBXO41,150726
TTC30B,150737
LINC00342,150759
GPAT2,150763
ITPRIPL1,150771
LOC150776,150776
WTH3DI,150786
FAM117B,150864
TCF23,150921
PTMAP5,150928
LOC150935,150935
GAREML,150946
PPIL1P1,150947
PUS10,150962
PKI55,150967
LINC00309,150992
LOC151009,151009
SEPT10,151011
KANSL1L,151050
PLB1,151056
ZSWIM2,151112
LOC151121,151121
ZNF385B,151126
LOC151171,151171
LOC151174,151174
FAM132B,151176
ARL6IP6,151188
METTL21A,151194
CCNYL1,151195
KLHL23,151230
SULT1C2P1,151234
PPP1R1C,151242
SGOL2,151246
ALS2CR11,151254
SLC38A11,151258
LOC151276,151276
CCDC140,151278
SLC23A3,151295
LINC00608,151300
GPBAR1,151306
FAHD2B,151313
MYADML,151325
FAM84A,151354
RMDN2,151393
GDF7,151449
LOC151457,151457
SLC16A14,151473
LOC151475,151475
LINC00471,151477
LOC151484,151484
MSL3P1,151507
ASPRV1,151516
WDSUB1,151525
UPP2,151531
LBX2-AS1,151534
GPR155,151556
BZW1P2,151579
TTC14,151613
DTX3L,151636
PSMC1P1,151645
FAM19A4,151647
SGOL1,151648
PP2D1,151649
EFHB,151651
LOC151657,151657
LINC00635,151658
PPM1L,151742
LOC151760,151760
WDR49,151790
KRT18P43,151825
LRRC34,151827
CPNE9,151835
PP1P,151842
DPPA2,151871
MAGI1-IT1,151877
CCDC80,151887
BTLA,151888
CCDC12,151903
MB21D2,151963
PPP4R2,151987
XXYLT1,152002
RNF38,152006
GLIPR2,152007
ROPN1B,152015
LINC00691,152024
FLJ31715,152048
C3orf22,152065
C3orf55,152078
ZCWPW2,152098
CMC1,152100
VENTXP4,152101
NEK10,152110
C3orf79,152118
CCDC50,152137
PYDC2,152138
SPICE1,152185
CMTM8,152189
NUDT16P1,152195
CCDC13,152206
NCBP2-AS2,152217
LOC152225,152225
FGD5,152273
LOC152274,152274
LOC152286,152286
CIDECP,152302
CNTN4,152330
IGSF11,152404
C3orf30,152405
ZNF827,152485
SH3D19,152503
NFXL1,152518
NIPAL1,152519
PAQR3,152559
SHISA3,152573
LOC152578,152578
SCFD2,152579
LOC152586,152586
LOC152594,152594
WWC2-AS2,152641
RPL7AP27,152663
FAM192BP,152667
ZNF595,152687
ARL4P2,152709
LINC01085,152742
FAM218A,152756
JAKMIP1,152789
THAP6,152815
C4orf26,152816
KLB,152831
LOC152845,152845
FAM53A,152877
RTN3P1,152905
PPM1K,152926
C4orf45,152940
TRMT44,152992
RASGEF1B,153020
DAB2IP,153090
SLC38A9,153129
MGC32805,153163
SLC36A2,153201
SPINK13,153218
CREBRF,153222
CEP120,153241
SLC25A48,153328
TMEM167A,153339
MBLAC2,153364
TMEM161B,153396
SRFBP1,153443
JAKMIP2-AS1,153469
PLEKHG4B,153478
ZMAT2,153527
LOC153546,153546
MARVELD2,153562
C5orf38,153571
IRX2,153572
LOC153577,153577
BTNL9,153579
ARSK,153642
FAM81B,153643
TTC23L,153657
LOC153682,153682
LOC153684,153684
CCDC112,153733
PPP1R2P3,153743
FAM71B,153745
PRELID2,153768
SH3RF2,153769
PLAC8L1,153770
LOC153811,153811
RNF145,153830
SHFM1P1,153842
LOC153893,153893
LOC153910,153910
ZC2HC1B,153918
SRP72P2,153932
SNRNP48,154007
CNKSR3,154043
RAET1L,154064
SAMD3,154075
MGC34034,154089
SLC2A12,154091
LINC01010,154092
MBOAT1,154141
HDGFL1,154150
PNLDC1,154197
RNF217,154214
NKAIN2,154215
KHDC3L,154288
C6orf165,154313
C6orf195,154386
BVES-AS1,154442
LOC154449,154449
CCDC167,154467
RUNDC3B,154661
ABCA13,154664
C7orf60,154743
PRSS3P2,154754
LOC154761,154761
CLEC2L,154790
C7orf55,154791
AMOT,154796
VKORC1L1,154807
AMOTL1,154810
LINC00689,154822
FEZF1-AS1,154860
IQUB,154865
LOC154872,154872
KCTD7,154881
C7orf66,154907
LOC154937,154937
TMEM213,155006
ST13P7,155019
GIMAP8,155038
CRYGN,155051
ZNF425,155054
LOC155060,155060
ZNF746,155061
ATP6V0E2,155066
CCT8L1P,155100
SLC2A7,155184
AMZ1,155185
OR7E136P,155340
WBSCR27,155368
SBDSP1,155370
VPS37D,155382
NSUN5P1,155400
RBM33,155435
AGR3,155465
RPL21P11,157206
MGC27345,157247
LOC157273,157273
SGK223,157285
PEBP4,157310
CDCA2,157313
CYCSP55,157317
FER1L6-AS2,157376
TMEM65,157378
LINC00964,157381
SDAD1P1,157489
LOC157503,157503
RDH10,157506
ST13P6,157530
C8orf56,157556
LOC157562,157562
ANKRD46,157567
ESCO2,157570
FBXO16,157574
LINC00599,157627
FAM84B,157638
C8orf37,157657
LOC157667,157667
VPS13B,157680
FAM87A,157693
TDRP,157695
ERICH1,157697
SEC11B,157708
LYPLA1P3,157713
SLC7A13,157724
TDH,157739
LOC157740,157740
TMEM74,157753
FAM91A1,157769
C8orf48,157773
MCMDC2,157777
CLVS1,157807
NKX6-3,157848
KCNU1,157855
LOC157860,157860
SBSPON,157869
IL6RP1,157916
CAMSAP1,157922
C9orf62,157927
LOC157931,157931
CDC20P1,157956
C9orf66,157983
IFNA12P,158011
LINC00032,158035
LINGO2,158038
NXNL2,158046
C9orf163,158055
MAMDC4,158056
LCN6,158062
AK8,158067
EEF1A1P5,158078
RPS10P3,158104
OR1Q1,158131
TTLL11,158135
RASEF,158158
HSD17B7P2,158160
SERPINH1P1,158172
TTC39B,158219
LDHAP4,158222
FAM201A,158228
TRMT10B,158234
TTC16,158248
MIRLET7DHG,158257
FLJ31713,158263
FAM120AOS,158293
MGC24103,158295
FAM154A,158297
LINC00475,158314
FREM1,158326
RPL4P5,158345
KIAA2026,158358
YBX1P10,158373
LINC00961,158376
ATP8B5P,158381
YWHAZP6,158383
ZNF483,158399
C9orf84,158401
LOC158402,158402
KIAA1958,158405
TSTD2,158427
ZNF782,158431
LOC158434,158434
LOC158435,158435
PSMA7P,158441
ASS1P3,158452
PRUNE2,158471
ZNF645,158506
CSAG1,158511
FMR1NB,158521
USP27X-AS1,158572
FAAH2,158584
ZXDB,158586
RPSAP3,158674
LINC00889,158696
FAM47A,158724
MOSPD2,158747
ARHGAP36,158763
LOC158781,158781
RIBC1,158787
AKAP14,158798
RHOXF1,158800
NKAPP1,158801
MAGEB6,158809
CXorf65,158830
AWAT1,158833
AWAT2,158835
LOC158863,158863
ZDHHC15,158866
USP51,158880
PHF10P1,158905
TCEAL6,158931
LOC158948,158948
LOC158960,158960
H2BFWT,158983
LOC159007,159007
CXorf38,159013
FAM122B,159090
FAM122C,159091
HSFY2,159119
RBMY2EP,159125
RBMY2FP,159162
RBMY1F,159163
USP54,159195
NKX2-3,159296
SLC35G1,159371
CCDC147,159686
CBX3P1,159770
SLC5A12,159963
CCDC67,159989
PATE1,160065
C11orf65,160140
LDHAL6A,160287
C11orf42,160298
KRT19P2,160313
TMTC2,160335
CLEC12A,160364
CLECL1,160365
PSMC6P2,160410
TMTC3,160418
C12orf50,160419
ALDH1L2,160428
IFLTD1,160492
DENND5B,160518
GRASP,160622
SLC5A8,160728
PPTC7,160760
CCDC63,160762
CCDC60,160777
SP3P,160824
DGKH,160851
CCDC122,160857
GPR180,160897
STOML3,161003
FAM71D,161142
TMEM229B,161145
ACTN1-AS1,161159
SYNE3,161176
CLEC14A,161198
FITM1,161247
REM2,161253
OR4H12P,161271
TMEM30B,161291
LINC00519,161342
MDGA2,161357
SAMD15,161394
RPL7AP10,161406
NOP9,161424
EML5,161436
STRC,161497
C15orf26,161502
TBC1D21,161514
DYX1C1,161582
CSNK1A1P1,161635
OTUD7A,161725
SPRED1,161742
ODF3L1,161753
PGBD4,161779
ADAL,161823
EXD1,161829
FSIP1,161835
ZFPM1,161882
ADAD2,161931
ITPRIPL2,162073
C16orf82,162083
MGC34800,162137
ZFP1,162239
ANKFN1,162282
MARCH10,162333
MFSD6L,162387
SLFN5,162394
NAGS,162417
FAM134C,162427
TMEM92,162461
PHOSPHO1,162466
RHBDL3,162494
TRPV3,162514
SLC16A11,162515
FBXO39,162517
SPPL2C,162540
KRT28,162605
USP32P1,162632
ZNF519,162655
C18orf54,162681
TCEB3C,162699
ZNF836,162962
ZNF610,162963
ZNF600,162966
ZNF320,162967
ZNF497,162968
ZNF550,162972
ZNF296,162979
DEDD2,162989
ZNF846,162993
OR7D2,162998
CYP2T3P,163007
ZNF579,163033
ZNF791,163049
ZNF564,163050
ZNF709,163051
ZNF433,163059
ZNF114,163071
ZNF567,163081
ZNF383,163087
TAF9P3,163088
ZNF781,163115
EID2,163126
ZNF780B,163131
PRR22,163154
LGI4,163175
SYNE4,163183
ZNF676,163223
ZNF100,163227
ZNF540,163255
DENND2C,163259
GBP6,163351
LPPR5,163404
FNDC7,163479
DENND1B,163486
TDRD5,163589
TOR1AIP2,163590
CALML6,163688
IFNLR1,163702
CYP4Z2P,163720
CITED4,163732
SLC25A3P1,163742
C1orf177,163747
SPRR4,163778
KANK4,163782
SASS6,163786
SDE2,163859
CNST,163882
FAM43B,163933
PPIAL4A,164022
HFM1,164045
PAQR7,164091
TTC24,164118
C1orf65,164127
UBL4B,164153
WFDC13,164237
APCDD1L,164284
LRRN4,164312
CST13P,164380
TTLL9,164395
CCDC116,164592
CABP7,164633
TMPRSS6,164656
APOBEC3H,164668
WBP2NL,164684
TTLL8,164714
DAW1,164781
LONRF2,164832
CYCSP7,164837
CCDC138,165055
GPR113,165082
C2orf57,165100
OXER1,165140
FAM179A,165186
FAM171B,165215
C1QL2,165257
UBXN2A,165324
CLEC4F,165530
DQX1,165545
PARP15,165631
SPTSSB,165679
DNAJB8,165721
GPR156,165829
XIRP1,165904
RNF168,165918
CHST13,166012
PRICKLE2,166336
KBTBD12,166348
SPATA5,166378
BBS12,166379
DCLK2,166614
GPR125,166647
TRIM60,166655
FREM3,166752
MMAA,166785
ZBTB49,166793
TIGD2,166815
RASSF6,166824
RBM46,166863
SGMS2,166929
MIER3,166968
CDC20B,166979
LOC166994,166994
UGT3A2,167127
PAPD4,167153
DCP2,167227
NIM1,167359
LIX1,167410
ZNF366,167465
FAM151B,167555
PRSS35,167681
LCA5,167691
OLIG3,167826
TXLNB,167838
DACT2,168002
C6orf118,168090
PRSS3P1,168330
ZNF92,168374
GALNTL5,168391
DDX53,168400
ZNF679,168417
RNF133,168433
CDC14C,168448
THAP5,168451
CCDC71L,168455
SEPHS1P1,168474
PKD1L1,168507
GIMAP7,168537
ZNF467,168544
BHLHA15,168620
BMPER,168667
PER4,168741
ZNF800,168850
CNBD1,168975
SLC30A8,169026
COL22A1,169044
SNX31,169166
TMEM64,169200
ZNF596,169270
IDO2,169355
C9orf96,169436
KCNV2,169522
OLFML2A,169611
TMEM252,169693
QSOX2,169714
GLIS3,169792
ZNF883,169834
ZNF169,169841
FAM46D,169966
SPIN3,169981
FAM47B,170062
CXorf22,170063
SUPT20HL2,170067
TCEANC,170082
ZCCHC12,170261
ARX,170302
FAM170B,170370
C10orf128,170371
FUT11,170384
OIT3,170392
C10orf91,170393
PWWP2B,170394
LINC00858,170425
SSBP4,170463
CLEC4C,170482
ARF4P2,170485
ACTL10,170487
CDC42P1,170503
COX6CP2,170504
DHX36,170506
EIF4EBP2P,170510
ENSAP1,170511
FAT1P1,170513
FTLP1,170514
GAPDHP2,170516
GCNT1P1,170517
GLRXP1,170522
GSTM3P1,170523
HNRNPA1P3,170524
HNRNPA3P2,170526
KRT18P3,170527
RPSAP1,170529
PA2G4P2,170533
PGAM3P,170535
PPIAP21,170536
PPIAP2,170537
PPIAP3,170539
PPIAP17,170540
PSMD10P1,170541
PTMAP6,170542
RNF11P2,170543
AIMP1P1,170547
SF3A3P1,170548
SNRPFP1,170550
SRMP1,170552
DYNLT3P1,170554
TPM3P2,170555
UBE2V1P1,170556
XPOTP1,170559
HTR3C,170572
GIMAP1,170575
GPHA2,170589
S100Z,170591
COMMD6,170622
XAGE3,170626
XAGE5,170627
PSORS1C1,170679
PSORS1C2,170680
NUDT10,170685
NUDT4P2,170688
ADAMTS15,170689
ADAMTS16,170690
ADAMTS17,170691
ADAMTS18,170692
COX7B2,170712
GSX2,170825
KCNG3,170850
DEFT1P,170949
PPP1R18,170954
ZNF525,170958
ZNF431,170959
ZNF721,170960
ANKRD24,170961
ZNF384,171017
ADAMTS19,171019
LINC00035,171022
ASXL1,171023
SYNPO2,171024
SPACA4,171169
NICN2P,171176
RHOV,171177
DSTNP2,171220
DNAJB1P1,171221
UBE2L5P,171222
NLRP6,171389
NS3BP,171391
ZNF675,171392
AF357533,171416
LOC171417,171417
GLRXP2,171418
LOC171419,171419
EPF5,171420
EPF8,171421
CRPP1,171422
PDIA3P,171423
SPA17P1,171424
CLYBL,171425
CYP2F1P,171427
SRSF10P2,171472
FAM9A,171482
FAM9B,171483
FAM9C,171484
SPANXE,171489
SPANXF1,171490
CYP2T2P,171523
SPTSSA,171546
PTCRA,171558
HMGA1P2,171559
AF357530,171560
POLR3H,171568
ABHD3,171586
PLAC4,191585
PGAM5,192111
SLC20A1P1,192127
SLC20A1P2,192128
GOLGA4P3,192130
GOLGA4P1,192131
GOLGA4P2,192132
RPS8P1,192133
B3GNT6,192134
DDX50P1,192146
OXCT2P1,192217
HIGD2A,192286
KRT24,192666
CYS1,192668
AGO3,192669
AGO4,192670
SCAMP5,192683
LINC00189,193629
SDR16C5,195814
AAED1,195827
ZNF367,195828
ANTXRL,195977
EMX2OS,196047
PPAPDC1A,196051
METTL15,196074
SSU72P5,196120
RPS2P38,196188
MPZL3,196264
IMMP1L,196294
OR56B4,196335
KRT78,196374
RILPL2,196383
DNAH10,196385
AMN1,196394
DTX3,196403
METTL7B,196410
C12orf77,196415
ZFC3H1,196441
MYRFL,196446
PLBD2,196463
LOC196469,196469
FAM71C,196472
RMST,196475
CCER1,196477
FAM86A,196483
PIANP,196500
DCP1B,196513
ANO6,196527
ARID2,196528
METTL21C,196541
EEF1DP3,196549
VSTM4,196740
PAOX,196743
FAM24B,196792
LINC00638,196872
ADCY4,196883
C14orf183,196913
FAM227B,196951
DNM1P46,196968
CT62,196993
GRAMD2,196996
MGC15885,197003
LCTL,197021
UBR1,197131
PATL2,197135
SNAI3-AS1,197187
LINC00311,197196
LDHD,197257
FUK,197258
MLKL,197259
ZNF778,197320
ACSF3,197322
TUBB8P7,197331
WDR90,197335
EME2,197342
CASP16,197350
NLRC3,197358
NSMCE1,197370
ZNF48,197407
C20orf201,198437
DZIP1L,199221
TTC21A,199223
C19orf59,199675
ZNF627,199692
DAND5,199699
ZNF585A,199704
NLRP7,199713
GGN,199720
CADM4,199731
THAP8,199745
U2AF1L4,199746
ZNF626,199777
FAM129C,199786
ADM5,199800
RNASEH1P3,199827
LCE4A,199834
ALG14,199857
FAM76A,199870
LOC199882,199882
LINC00466,199899
MRPS21P1,199900
C1orf168,199920
TMEM201,199953
TMEM61,199964
CYP4Z1,199974
C1orf86,199990
CDCP2,200008
SLC5A9,200010
CC2D1B,200014
PFN1P3,200025
NBPF11,200030
NUDT17,200035
FLJ23867,200058
TXLNA,200081
TCTEX1D1,200132
TUBB8P6,200149
PLD5,200150
C1orf100,200159
SPAG17,200162
SLFNL1,200172
KRTCAP2,200185
CRTC2,200186
TMEM51-AS1,200197
IBA57,200205
FAM209A,200232
LINC00656,200261
LINC00528,200298
RNF215,200312
APOBEC3A,200315
APOBEC3F,200316
FOXD4L1,200350
PCDP1,200373
VWA3B,200403
CREG2,200407
ALMS1P,200420
TET3,200424
GKN2,200504
TEX37,200523
ANKRD23,200539
APLF,200558
CRYGEP,200575
PIKFYVE,200576
LOC200609,200609
KRTCAP3,200634
LOC200726,200726
TMEM17,200728
SPRED2,200734
TIGD1,200765
LOC200772,200772
ALG1L,200810
LOC200830,200830
C3orf67,200844
KCTD6,200845
LIPH,200879
ARL13B,200894
DHFRL1,200895
HTR3D,200909
RPL22L1,200916
SLC51A,200931
FBXO45,200933
KLHDC8B,200942
MUC20,200958
GABRR3,200959
CEP112,201134
DHRS7C,201140
TVP23C,201158
CENPV,201161
FLCN,201163
PLD6,201164
ARHGAP27,201176
ZNF385C,201181
SAMD14,201191
LYRM9,201229
SLC16A13,201232
C17orf74,201243
STRA13,201254
LRRC45,201255
RPL32P31,201259
SLC39A11,201266
AMZ2P1,201283
NOS2P2,201288
TRIM65,201292
UNC13D,201294
RDM1,201299
SPNS3,201305
FBXO15,201456
RAB12,201475
DLGAP1-AS3,201477
ZBTB7C,201501
ZNF584,201514
ZSCAN4,201516
PTPLB,201562
STT3B,201595
LINC00870,201617
DNAH12,201625
PDE12,201626
DENND6A,201627
TIGIT,201633
LOC201651,201651
C4orf46,201725
SLC10A4,201780
TIGD4,201798
TMEM154,201799
SMIM14,201895
TMEM192,201931
RWDD4,201965
CCDC111,201973
GK6P,201989
TAPT1,202018
TAPT1-AS1,202020
LOC202025,202025
SPATA24,202051
DNAJC18,202052
RPL27P10,202122
FAM153B,202134
RANBP3L,202151
LOC202181,202181
LOC202227,202227
CCDC125,202243
C5orf27,202299
GAPT,202309
LOC202319,202319
CMYA5,202333
STK32A,202374
OSTCP1,202459
TCTE1,202500
KHDRBS2,202559
TRIM39-RPP21,202658
PAXIP1-AS1,202781
RPL17P27,202789
OR2A3P,202861
C7orf33,202865
TMEM184A,202915
ADCK5,203054
TSNARE1,203062
TUBB,203068
R3HCC1,203069
PRSS55,203074
C8orf74,203076
HTRA4,203100
ADAM32,203102
C8orf47,203111
LGI3,203190
C9orf91,203197
C9orf72,203228
C9orf141,203235
CCDC171,203238
NAIF1,203245
FAM219A,203259
CCDC107,203260
LINC00537,203274
ANKS6,203286
SUSD3,203328
CXorf61,203413
CXorf24,203414
SLC25A43,203427
FAM226A,203429
ZCCHC5,203430
NRK,203447
HMGA1P1,203477
HMGB3P30,203510
DDX26B,203522
ZNF449,203523
VMA21,203547
TMEM31,203562
PAGE2,203569
CDY2B,203611
ANO5,203859
LOC203930,203930
RPSAP52,204010
CERS3,204219
PDILT,204474
IGLJCOR18,204777
LOC204800,204800
NLRP11,204801
HIPK1,204851
SLC44A5,204962
AMER3,205147
LINC00116,205251
CNN2P8,205272
C2orf69,205327
C3orf58,205428
SENP5,205564
NBPF21P,205655
KIAA2018,205717
TRIML2,205860
AQPEP,206338
SLC36A1,206358
C6orf163,206412
PIP5K1P1,206426
RPL36AP52,207032
DHRSX,207063
SFTA1P,207107
TRY2P,207147
TRY7,207148
SAMD9L,219285
AMER2,219287
ATAD3C,219293
USP12,219333
TMEM254-AS1,219347
PLAC9,219348
MTIF3,219402
GSX1,219409
OR8U1,219417
OR4C16,219428
OR4C11,219429
OR4S2,219431
OR4C6,219432
OR5D14,219436
OR5L1,219437
OR5D18,219438
OR7E5P,219445
OR5AS1,219447
OR8K5,219453
OR5T2,219464
OR8H1,219469
OR8K3,219473
OR8J1,219477
OR5R1,219479
OR5M3,219482
OR5M8,219484
OR5M11,219487
OR5AR1,219493
OR5AK4P,219525
LRRC55,219527
SMTNL1,219537
YPEL4,219539
MED19,219541
C7orf62,219557
ZNF804B,219578
FOLH1B,219595
C10orf107,219621
TMEM26,219623
ZCCHC24,219654
ENKUR,219670
ARMC3,219681
LOC219688,219688
LOC219690,219690
UNC5B,219699
PROSER2-AS1,219731
STOX1,219736
C10orf35,219738
TYSND1,219743
ZNF25,219749
TACC1P1,219752
GJD4,219770
CCNY,219771
RTKN2,219790
TBATA,219793
C11orf45,219833
HYLS1,219844
TMEM218,219854
SLC37A2,219855
OR8B12,219858
OR8G5,219865
OR10G8,219869
OR10G9,219870
OR10S1,219873
OR6T1,219874
OR4D5,219875
TBCEL,219899
TMEM136,219902
MRPL21,219927
TPCN2,219931
SPATA19,219938
OR6Q1,219952
OR9I1,219954
OR9Q1,219956
OR9Q2,219957
OR1S2,219958
OR1S1,219959
OR10Q1,219960
OR5B17,219965
OR5B21,219968
GLYATL2,219970
MPEG1,219972
OR5A2,219981
OR5A1,219982
OR4D6,219983
OR4D11,219986
PATL1,219988
PLAC1L,219990
MS4A15,219995
VWCE,220001
CYB561A3,220002
PPP1R32,220004
GDPD4,220032
C11orf82,220042
CCDC83,220047
ORAOV1,220064
SHANK2-AS3,220070
LRTOMT,220074
LOC220077,220077
FAM194B,220081
SPERT,220082
DLEU7,220107
FAM124A,220108
CTAGE3P,220112
TPTE2P3,220115
SKA1,220134
CCDC11,220136
CTBP2P3,220147
GTSCR1,220158
DOK6,220164
ATOH7,220202
OTUD1,220213
HEPACAM,220296
OAF,220323
TIGD3,220359
FAM181B,220382
CCDC89,220388
LRRC63,220416
CTAGE10P,220429
RPS4XP16,220433
RNF152,220441
USP32P2,220594
RPLP0P6,220717
LOC220729,220729
CDK7PS,220786
FUNDC2P1,220793
FABP5P3,220832
CBWD5,220869
RPSAP15,220885
WAC-AS1,220906
ZNF438,220929
ZEB1-AS1,220930
KRT8P16,220959
SLC16A9,220963
FAM13C,220965
MARCH8,220972
OR6D1P,220974
C10orf25,220979
TMEM72-AS1,220980
HNRNPA3,220988
ZNF485,220992
RASGEF1A,221002
CCDC7,221016
CEP57L1P1,221017
REEP3,221035
JMJD1C,221037
UCMA,221044
C10orf111,221060
FAM171A1,221061
SLC39A12,221074
NSUN6,221078
ARL5B,221079
LRRN4CL,221091
HNRNPUL2,221092
ALKBH3,221120
LOC221122,221122
N6AMT2,221143
SKA3,221150
MICU2,221154
SPATA13,221178
CYCSP33,221180
CPNE2,221184
GPR114,221188
PRSS54,221191
CES5A,221223
LINC00305,221241
CCDC162P,221262
AK9,221264
LOC221272,221272
NT5DC1,221294
FAM26D,221301
ZUFSP,221302
FAM162B,221303
TBC1D32,221322
BEND6,221336
GSTA5,221357
OPN5,221391
GPR115,221393
GPR116,221395
TDRD6,221400
SPATS1,221409
C6orf223,221416
RSPH9,221421
LRRC73,221424
TREML5P,221438
ADCY10P1,221442
OARD1,221443
KIF6,221458
TMEM217,221468
FGD2,221472
PI16,221476
C6orf89,221477
ARMC12,221481
C6orf1,221491
LEMD2,221496
ZBTB9,221504
ZBTB12,221527
C6orf136,221545
RANP1,221547
ZSCAN12P1,221584
HIST1H2AA,221613
KDM1B,221656
RBM24,221662
RNF182,221687
PHACTR1,221692
SMIM13,221710
SYCP2L,221711
MRPL48P1,221717
LINC00518,221718
PXDC1,221749
MGC39372,221756
ZSCAN25,221785
FAM200A,221786
VWDE,221806
LOC221814,221814
PRPS1L1,221823
TWISTNB,221830
SP8,221833
EEF1A1P6,221838
HOXA11-AS,221883
JAZF1,221895
PPP1R35,221908
GPC2,221914
BRAT1,221927
SDK1,221935
FOXK1,221937
MMD2,221938
LOC221946,221946
DAGLB,221955
CCZ1B,221960
THSD7A,221981
SLC25A5P3,222005
VSTM2A,222008
DKFZp434L192,222029
TTC4P1,222052
TMED4,222068
DKFZP586I1420,222161
C7orf41,222166
PRR15,222171
SRRM3,222183
RSBN1L,222194
KIAA1324L,222223
LRWD1,222229
FAM185A,222234
FBXL13,222235
NAPEPLD,222236
ATXN7L1,222255
CDHR3,222256
BEND7,222389
LNX2,222484
GPR97,222487
HS3ST5,222537
GPRC6A,222545
RFX6,222546
SLC35F1,222553
FAM83B,222584
GPR111,222611
TSPO2,222642
UNC5CL,222643
KCTD20,222658
PXT1,222659
LHFPL5,222662
SCUBE3,222663
ZSCAN23,222696
NKAPL,222698
TOB2P1,222699
ZNF192P2,222701
FAM217A,222826
TMEM130,222865
FERD3L,222894
RPL23P8,222901
NYAP1,222950
SLC29A4,222962
RSPH10B,222967
CCDC129,223075
ZNRF2,223082
SEMA3D,223117
MAPK15,225689
SPDYA,245711
MS4A6E,245802
VGLL2,245806
CNPY4,245812
DEFB105A,245908
DEFB106A,245909
DEFB107A,245910
DEFB108B,245911
DEFB109P1,245912
DEFB110,245913
DEFB112,245915
DEFB113,245927
DEFB114,245928
DEFB115,245929
DEFB116,245930
DEFB117,245931
DEFB119,245932
DEFB121,245934
DEFB122,245935
DEFB123,245936
DEFB124,245937
DEFB125,245938
DEFB128,245939
DEFB130,245940
ATP6V0D2,245972
ATP6V1C2,245973
CTAG1A,246100
TAF13P1,246112
TTTY10,246119
TTTY7,246122
ZNF736P3Y,246123
TXLNG2P,246126
TAF9BP1,246135
CNOT6L,246175
GAS2L2,246176
AKR7L,246181
AKR7A2P1,246182
CDC26,246184
IKBKGP1,246210
SLC17A8,246213
RNASEH1,246243
LACE1,246269
TRBV22OR9-2,246283
TRBV26OR9-2,246285
TRBVAOR9-2,246286
C21orf91-OT1,246312
FLJ13773,246318
STAC3,246329
PELI3,246330
LINC00315,246704
LINC00314,246705
CKS1BP2,246714
CKS1BP3,246715
YWHAQP2,246716
TCEB2P1,246717
UBE2SP1,246719
DYNLL1P1,246720
POLR2J2,246721
LOC246723,246723
LOC246724,246724
LOC246725,246725
PPIHP1,246731
NPCDR1,246734
YWHAZP4,246737
STH,246744
MTVR2,246754
SPESP1,246777
IL27,246778
LOC246784,246784
OLA1P1,246785
TMEM9,252839
SRP68P2,252840
SRP68P1,252841
LOC252862,252862
ZNF396,252884
FAM197Y2,252946
TTTY16,252948
TTTY17A,252949
TTTY18,252950
TTTY20,252951
TTTY19,252952
TTTY21,252953
TTTY22,252954
TTTY23,252955
TPM3P1,252956
TNPO1P2,252968
NEIL2,252969
STXBP4,252983
FNDC5,252995
HEPACAM2,253012
RPL31P8,253013
TECRL,253017
HCG27,253018
PSMD5-AS1,253039
LOC253044,253044
LINC00612,253128
PRR14L,253143
EPHX4,253152
CDY1B,253175
SERHL2,253190
RICTOR,253260
ZNF503-AS1,253264
PCGF7P,253272
EIF4E1B,253314
IPMK,253430
ZBTB38,253461
SLC25A30,253512
LCLAT1,253558
CADM2,253559
LOC253573,253573
